Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly) 
 01/15  07:00:00,161978014.14698116,161978014.1469815,4102989.1332456625 
 01/15  08:00:00,178093106.31257419,178093106.31257446,5369223.228862161 
 01/15  09:00:00,168992661.7247317,168992661.72473205,2914827.320650635 
 01/15  10:00:00,146097883.34708376,146097883.34708423,109753.81465601489 
 01/15  11:00:00,130878355.12870217,130878355.12870264,0.0 
 01/15  12:00:00,118818587.99417176,118818587.99417213,0.0 
 01/15  13:00:00,114333452.1335713,114333452.13357163,0.0 
 01/15  14:00:00,103265824.34282114,103265824.34282144,0.0 
 01/15  15:00:00,102660620.94704479,102660620.9470451,0.0 
 01/15  16:00:00,108500669.62007517,108500669.62007551,0.0 
 01/15  17:00:00,141260694.80235503,141260694.80235554,0.0 
 01/15  18:00:00,183334285.70243073,183334285.70243109,0.0 
 01/15  19:00:00,199838765.31205303,199838765.31205333,0.0 
 01/15  20:00:00,195732429.3892316,195732429.38923157,0.0 
 01/15  21:00:00,183612190.6420871,183612190.64208768,0.0 
 01/15  22:00:00,160755842.06201334,160755842.06201384,0.0 
 01/15  23:00:00,139749044.9596628,139749044.95966325,0.0 
 01/15  24:00:00,105891871.93194361,105891871.93194375,0.0 
 01/16  01:00:00,76811173.27518732,76811173.27518729,0.0 
 01/16  02:00:00,64430626.25078851,64430626.250788468,0.0 
 01/16  03:00:00,68382622.09170227,68382622.09170221,0.0 
 01/16  04:00:00,58729115.296909827,58729115.296909797,0.0 
 01/16  05:00:00,69656735.82929775,69656735.8292977,0.0 
 01/16  06:00:00,103361653.99029507,103361653.99029514,0.0 
 01/16  07:00:00,168601318.0562496,168601318.0562501,0.0 
 01/16  08:00:00,181067236.27363826,181067236.27363874,0.0 
 01/16  09:00:00,167112965.63122029,167112965.63122074,0.0 
 01/16  10:00:00,145419388.25161974,145419388.25162024,0.0 
 01/16  11:00:00,125497555.82337418,125497555.82337469,0.0 
 01/16  12:00:00,119441875.97457339,119441875.97457382,0.0 
 01/16  13:00:00,111845308.70404786,111845308.70404823,0.0 
 01/16  14:00:00,104858725.76031764,104858725.76031785,0.0 
 01/16  15:00:00,99708805.46635559,99708805.46635585,0.0 
 01/16  16:00:00,112357770.72974627,112357770.72974661,0.0 
 01/16  17:00:00,140574074.04480977,140574074.04481025,0.0 
 01/16  18:00:00,181460273.76784844,181460273.76784889,0.0 
 01/16  19:00:00,199933437.93210579,199933437.93210573,0.0 
 01/16  20:00:00,204705214.7203296,204705214.72032965,0.0 
 01/16  21:00:00,198991865.44030426,198991865.44030456,0.0 
 01/16  22:00:00,166191285.8894534,166191285.88945396,0.0 
 01/16  23:00:00,136193374.32252855,136193374.32252903,0.0 
 01/16  24:00:00,99124625.2268042,99124625.22680427,0.0 
 01/17  01:00:00,77164052.19962715,77164052.19962713,0.0 
 01/17  02:00:00,58346165.522534567,58346165.522534508,0.0 
 01/17  03:00:00,62365376.040013488,62365376.04001343,194654.2148053131 
