Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),WaterSystems:Gas [J](Hourly) 
 06/10  10:00:00,64022722.11,0,4674237.39,11178941.77,0,46581897.7,1587645.253,0.002483922,45935758.47,0,45935758.47
 06/10  11:00:00,64105963.18,0,4328254.755,11178941.77,0,47111749.85,1487016.809,0.001993674,37071990.35,0,37071990.35
 06/10  12:00:00,64245223.99,0,4831307.27,11178941.77,0,46581897.7,1653077.255,0.001732209,32344647.35,0,32344647.35
 06/10  13:00:00,63309198.65,0,5345401.034,11178941.77,0,44992341.23,1792514.61,0.00153611,28799140.1,0,28799140.1
 06/10  14:00:00,62651183.6,0,5259589.889,11178941.77,0,44462489.08,1750162.861,0.001340011,25253632.86,0,25253632.86
 06/10  15:00:00,67878357.51,0,5510073.213,14503419.33,0,46052045.54,1812819.418,0.00153611,28799140.1,0,28799140.1
 06/10  16:00:00,96270191.5,0,6707988.105,23406905.24,0,63969831.83,2185466.319,0.001797575,33526483.1,0,33526483.1
 06/10  17:00:00,125235978.4,0,8923802.969,30170497.53,0,83236545.25,2905132.655,0.002385872,44163004.84,0,44163004.84
 06/10  18:00:00,136743665,0,11460155.71,38309735.72,0,83236545.25,3737228.365,0.002810754,51844937.21,0,51844937.21
 06/10  19:00:00,133003218.9,0,11235781.42,44309080.3,0,73747799.95,3710557.283,0.002680021,49481265.71,0,49481265.71
 06/10  20:00:00,133279367.8,0,10200540.76,44844053.7,3214200,71628391.33,3392182.015,0.002451239,45344840.59,0,45344840.59
 06/10  21:00:00,128068953.1,0,8968049.141,33074638.86,19285200,63729202.5,3011862.609,0.001993674,37071990.35,0,37071990.35
 06/10  22:00:00,99868871.8,0,6516927.251,21305224.02,19285200,50531492.12,2230028.412,0.001732209,32344647.35,0,32344647.35
 06/10  23:00:00,76054149.67,0,4565028.33,12745649.59,19285200,37863633.89,1594637.862,0.000947812,18162618.36,0,18162618.36
 06/10  24:00:00,60547338.48,0,2935823.115,9191897.701,19285200,28085665.77,1048751.886,0.000261465,5753342.996,0,5753342.996
