Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),WaterSystems:Gas [J](Hourly) 
 03/12  11:00:00,71473591.21,0,10547631.12,11178941.77,0,47111749.85,2635268.463,0.00183501,30271873.17,0,30271873.17
 03/12  12:00:00,77752481.03,0,16082575.91,11178941.77,0,46581897.7,3909065.651,0.001594353,26436348.82,0,26436348.82
 03/12  13:00:00,82322185.91,0,21154600.13,11178941.77,0,44992341.23,4996302.769,0.00141386,23559705.56,0,23559705.56
 03/12  14:00:00,88182169.3,0,26433749.23,11178941.77,0,44462489.08,6106989.222,0.001233368,20683062.3,0,20683062.3
 03/12  15:00:00,98862198.82,0,31179364.39,14503419.33,0,46052045.54,7127369.553,0.00141386,23559705.56,0,23559705.56
 03/12  16:00:00,129608537.6,0,34387837.93,23406905.24,0,63969831.83,7843962.605,0.001654517,27395229.91,0,27395229.91
 03/12  17:00:00,159654731.1,0,37650151.35,30170497.53,0,83236545.25,8597536.982,0.002195996,36025159.7,0,36025159.7
 03/12  18:00:00,168725685.3,0,38365829.49,38309735.72,0,83236545.25,8813574.863,0.002587064,42257886.77,0,42257886.77
 03/12  19:00:00,171605505.6,0,32940782.33,44309080.3,12856800,73747799.95,7751043.061,0.002466735,40340124.59,0,40340124.59
 03/12  20:00:00,168411660.7,0,26247025.28,44844053.7,19285200,71628391.33,6406990.376,0.00225616,36984040.79,0,36984040.79
 03/12  21:00:00,141664196.7,0,20417839.86,33074638.86,19285200,63729202.5,5157315.445,0.00183501,30271873.17,0,30271873.17
 03/12  22:00:00,109650252.9,0,14710416.1,21305224.02,19285200,50531492.12,3817920.673,0.001594353,26436348.82,0,26436348.82
 03/12  23:00:00,82910220.28,0,10304743.3,12745649.59,19285200,37863633.89,2710993.504,0.000872382,14929775.77,0,14929775.77
 03/12  24:00:00,65341861.27,0,6943614.031,9191897.701,19285200,28085665.77,1835483.767,0.000240657,4861524.35,0,4861524.35
 03/13  01:00:00,60294504.08,0,4619297.16,9191897.701,19285200,25966257.16,1231852.061,0.000120106,2938009.639,0,2938009.639
 03/13  02:00:00,57885913.22,0,3549141.144,9191897.701,19285200,24906552.85,953121.5243,3.00267E-05,1503608.913,0,1503608.913
 03/13  03:00:00,56622397.38,0,2966561.113,9191897.701,19285200,24376700.69,802037.8731,3.00267E-05,1503534.502,0,1503534.502
 03/13  04:00:00,63606923.66,0,2573564.547,13777384,19285200,27266590.8,704184.3055,0.000120107,2935742.571,0,2935742.571
 03/13  05:00:00,80060985.42,0,2660999.879,21687347.87,19285200,35695631.8,731805.8704,0.000810724,13914639.99,0,13914639.99
 03/13  06:00:00,100034581,0,3311852.031,23445117.62,19285200,53083565.93,908845.4048,0.00282252,45897170.67,0,45897170.67
 03/13  07:00:00,104154366.7,0,3343054.113,21649135.49,12856800,65388425.55,916951.5775,0.003002681,48761287.94,0,48761287.94
 03/13  08:00:00,88137100.82,0,2868725.649,15665446.93,0,67967412.13,1635516.105,0.002882574,46851876.42,0,46851876.42
 03/13  09:00:00,80045898.64,0,4578315.452,13640190.48,0,59827593.96,1999798.74,0.002522252,41123641.87,0,41123641.87
 03/13  10:00:00,75047761.97,0,9084046.491,13640190.48,0,49327737.83,2995787.167,0.002282037,37304818.83,0,37304818.83
 03/13  11:00:00,84374877.43,0,16287259.38,13640190.48,0,49857589.98,4589837.582,0.001831635,30144525.64,0,30144525.64
 03/13  12:00:00,91758152.1,0,23271286.32,13298350.38,0,49081841.7,6106673.698,0.001591421,26325702.61,0,26325702.61
 03/13  13:00:00,97848512.33,0,29172073.31,13640190.48,0,47738181.37,7298067.165,0.00141126,23461585.33,0,23461585.33
 03/13  14:00:00,103870970.1,0,34626523.63,13640190.48,0,47208329.21,8395926.732,0.001231099,20597468.05,0,20597468.05
 03/13  15:00:00,114169961.4,0,39045785.14,16964668.05,0,48797885.67,9361622.491,0.00141126,23461585.33,0,23461585.33
 03/13  16:00:00,147539675.9,0,44473752.16,25868153.95,0,66715671.97,10482097.86,0.001651474,27280408.37,0,27280408.37
 03/13  17:00:00,171503113.3,0,46886839.08,30170497.53,0,83933250.96,10512525.78,0.002191957,35872760.19,0,35872760.19
 03/13  18:00:00,178558788.3,0,46470113.92,38309735.72,0,83236545.25,10542393.44,0.002582305,42078347.63,0,42078347.63
 03/13  19:00:00,180956045.4,0,40711212.83,44309080.3,12856800,73747799.95,9331152.278,0.002462198,40168936.11,0,40168936.11
 03/13  20:00:00,178037117.5,0,34277310.69,44844053.7,19285200,71628391.33,8002161.815,0.002252011,36827465.95,0,36827465.95
 03/13  21:00:00,148097576.9,0,25690817.44,33074638.86,19285200,63729202.5,6317718.122,0.001831635,30144525.64,0,30144525.64
