Date/Time,Heating:Electricity [J](Hourly),Electricity:Facility [J](Hourly),Gas:Facility [J](Hourly)
 01/22  07:00:00,0,119586794.2,321121173.1
 01/22  08:00:00,0,118224875.2,331687852.2
 01/22  09:00:00,0,96410131.81,287078111.6
 01/22  10:00:00,0,81962116.14,201601104.2
 01/22  11:00:00,0,67766042.1,127116825.5
 01/22  12:00:00,0,67491369.37,78426255.33
 01/22  13:00:00,0,68619836.53,59420228.81
 01/22  14:00:00,0,69470199.59,47249460.98
 01/22  15:00:00,0,71648956.08,33402970.22
 01/22  16:00:00,0,79883105.06,30336215.34
 01/22  17:00:00,0,105887298.5,33347542.61
 01/22  18:00:00,0,132946233.2,43118953.71
 01/22  19:00:00,0,151820278.9,52972364.14
 01/22  20:00:00,0,147694438.4,60316254.88
 01/22  21:00:00,0,146730671.4,71391812.95
 01/22  22:00:00,0,127446407.7,70766685.37
 01/22  23:00:00,0,102803281.8,72487682.5
 01/22  24:00:00,0,82351921.41,74420496.98
 01/23  01:00:00,0,70598197,93754250.81
 01/23  02:00:00,0,69579768,113305573
 01/23  03:00:00,0,69271228.94,125538117.1
 01/23  04:00:00,0,69636286.51,141905880.4
 01/23  05:00:00,0,77287717.7,146491011
 01/23  06:00:00,0,93349793.27,153566119.4
 01/23  07:00:00,0,112128969.8,183172936.8
 01/23  08:00:00,0,111381582.2,192394145.9
 01/23  09:00:00,0,100942547.4,198259920.1
 01/23  10:00:00,0,89300053.35,163776700.8
 01/23  11:00:00,0,77302016.64,130933944.6
 01/23  12:00:00,0,77425225.14,113374129.9
 01/23  13:00:00,0,75219562.99,93270604.27
 01/23  14:00:00,0,74167680.49,62775935.39
 01/23  15:00:00,0,74488872.57,49146410.41
 01/23  16:00:00,0,79366023.46,51151832.11
 01/23  17:00:00,0,105575816.2,55760844.7
 01/23  18:00:00,0,129281479.2,73240972.89
 01/23  19:00:00,0,153134747.4,103510340.5
 01/23  20:00:00,0,150518127.6,117806917.5
 01/23  21:00:00,0,149234819.4,119565116.7
 01/23  22:00:00,0,130297341.5,126144069.7
 01/23  23:00:00,0,107019925.7,154136210.4
 01/23  24:00:00,0,86989274.73,162728338.1
 01/24  01:00:00,0,74950225.88,174932278.1
 01/24  02:00:00,0,74180927.3,197696097.8
