Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),WaterSystems:Gas [J](Hourly) 
 01/04  22:00:00,159879460.7,8462983.57,0,38769174.04,23169600,63729202.5,25748500.59,0.002305707,752062690.5,693125656.1,58937034.41
 01/04  23:00:00,135419294.8,8509874.203,0,26999759.2,23169600,50531492.12,26208569.23,0.002003319,757072020.2,705726425.4,51345594.84
 01/04  24:00:00,115222971.6,8773151.868,0,18440184.77,23169600,37863633.89,26976401.12,0.001096156,756028330.5,727457054.3,28571276.13
 01/05  01:00:00,102323309.6,8799503.348,0,14886432.88,23169600,28085665.77,27382107.6,0.000302388,746788095.6,738144348.3,8643747.261
 01/05  02:00:00,99798010.26,8569260.655,0,14886432.88,23169600,25966257.16,27206459.56,0.000151194,736791965,731943937.5,4848027.477
 01/05  03:00:00,98689061.8,8509667.647,0,14886432.88,23169600,24906552.85,27216808.42,3.77985E-05,733694348.2,731693110.5,2001237.638
 01/05  04:00:00,99130363.62,8891118.491,0,14886432.88,23169600,24376700.69,27806511.56,3.77985E-05,751201795.5,749200557.8,2001237.638
 01/05  05:00:00,107170276.3,9138021.355,0,19471919.18,23169600,27266590.8,28124144.99,0.000151194,763695354.5,758847327,4848027.477
 01/05  06:00:00,123570724.8,9251632.007,0,27381883.05,23169600,35695631.8,28071977.94,0.001020559,784748686.2,758075269.9,26673416.24
 01/05  07:00:00,142461388.7,9314098.44,0,29139652.8,23169600,53083565.93,27754471.54,0.003553057,840317452.4,750065729.7,90251722.63
 01/05  08:00:00,153971854.6,9636160.026,0,27343670.67,23169600,65388425.55,28433998.31,0.003779848,866591080.1,770645777.8,95945302.31
 01/05  09:00:00,158100055.4,10642049.55,0,23919589.28,23169600,67967412.13,32401404.43,0.003628654,915637475.2,823487892.7,92149582.52
 01/05  10:00:00,149982373.8,11406421.97,0,21894332.83,23169600,59827593.96,33684425.01,0.003175072,939963920.9,859201497.8,80762423.17
 01/05  11:00:00,140525540.6,11811935.78,0,21894332.83,23169600,49327737.83,34321934.2,0.002872684,950376193.6,877205210,73170983.6
 01/05  12:00:00,118717449.4,12169834.68,0,21894332.83,0,49857589.98,34795691.95,0.002305707,949718927.8,890781893.4,58937034.41
