Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),WaterSystems:Gas [J](Hourly) 
 01/02  06:00:00,109731058.7,3159613.264,0,27381883.05,23169600,35695631.8,20324330.58,0.000974247,502978883.7,480039605.2,22939278.44
 01/02  07:00:00,124061757.8,1436250.656,0,29139652.8,23169600,53083565.93,17232688.43,0.003391822,476626883.5,399375487.2,77251396.3
 01/02  08:00:00,131229129.2,63553.14072,0,27343670.67,23169600,65388425.55,15263879.88,0.003608322,431200013.4,349084845.5,82115167.91
 01/02  09:00:00,112156218.6,0,0,23919589.28,3861600,67967412.13,16407617.18,0.003463989,416645136.4,337772482.9,78872653.5
 01/02  10:00:00,97056574.69,0,0,21894332.83,0,59827593.96,15334647.9,0.00303099,376356482.5,307211372.3,69145110.27
 01/02  11:00:00,85406222.92,0,0,21894332.83,0,49327737.83,14184152.25,0.002742324,339810106.8,277150025.3,62660081.46
 01/02  12:00:00,84778497.93,0,0,21894332.83,0,49857589.98,13026575.12,0.002201076,298372246,247871593.6,50500652.42
 01/02  13:00:00,82871159.5,0,0,21196991.74,0,49081841.7,12592326.06,0.00191241,281998960,237983336.3,44015623.61
 01/02  14:00:00,81636206.64,0,0,21894332.83,0,47738181.37,12003692.44,0.001695911,263439090.6,224287238.6,39151851.99
 01/02  15:00:00,80712015.17,0,0,21894332.83,0,47208329.21,11609353.13,0.001479412,249500178.6,215212098.2,34288080.38
 01/02  16:00:00,85560961.41,0,0,25218810.4,0,48797885.67,11544265.34,0.001695911,253144272,213992420,39151851.99
 01/02  17:00:00,121067953.9,0,0,34122296.3,7723200,66715671.97,12506785.64,0.001984577,283237808.9,237600928.1,45636880.81
 01/02  18:00:00,154791270,0,0,35865032.71,23169600,83933250.96,11823386.28,0.002634075,330137896.6,269909700.9,60228195.65
 01/02  19:00:00,162258198.8,0,0,44004270.9,23169600,83236545.25,11847782.63,0.003103157,341811731.4,271045363.9,70766367.48
 01/02  20:00:00,159475013.2,0,0,50003615.48,23169600,73747799.95,12553997.78,0.002958824,356103194.5,288579341.4,67523853.07
 01/02  21:00:00,159085800.8,0,0,50538588.88,23169600,71628391.33,13749220.57,0.002706241,380271017.8,318421565,61849452.86
 01/02  22:00:00,140721860.2,0,0,38769174.04,23169600,63729202.5,15053883.71,0.002201076,401807459.6,351306807.2,50500652.42
 01/02  23:00:00,116455643.3,0,0,26999759.2,23169600,50531492.12,15754791.94,0.00191241,412071987,368056363.4,44015623.61
 01/02  24:00:00,96136329.06,189816.6809,0,18440184.77,23169600,37863633.89,16473093.72,0.001046413,408107597.4,383547060.3,24560537.16
