Date/Time,Heating:Electricity [J](Hourly),Electricity:Facility [J](Hourly),Gas:Facility [J](Hourly)
 01/17  22:00:00,0,132420931.9,219303735.6
 01/17  23:00:00,0,107744460.2,220308929.1
 01/17  24:00:00,0,87130343.47,217286410.8
 01/18  01:00:00,0,74249712.45,212261465.4
 01/18  02:00:00,0,72202453.73,210777276
 01/18  03:00:00,0,71280754.7,211981123.3
 01/18  04:00:00,0,70848071.37,214444731.8
 01/18  05:00:00,0,78147905.49,212009868
 01/18  06:00:00,0,94147225.24,221263600.7
 01/18  07:00:00,0,112845204.4,262673321.2
 01/18  08:00:00,0,107966980.4,269287153.3
 01/18  09:00:00,0,101625856,281526855.2
 01/18  10:00:00,0,91549191.04,273434399.6
 01/18  11:00:00,0,81052808.04,267500137.3
 01/18  12:00:00,0,81713081.04,259449841.3
 01/18  13:00:00,0,80845758.93,269529413.7
 01/18  14:00:00,0,80937157.25,285022061.3
 01/18  15:00:00,0,81078636.72,298717705.7
 01/18  16:00:00,0,86480206.99,316923632.8
 01/18  17:00:00,0,121230733.7,329243150.6
 01/18  18:00:00,0,153584283.9,333604377.9
 01/18  19:00:00,0,160616756.4,332872017.6
 01/18  20:00:00,0,157185864.1,331314294.7
 01/18  21:00:00,0,155709386,328645554.8
 01/18  22:00:00,0,136236520.8,322757553.2
 01/18  23:00:00,0,111786704.4,330215279.1
 01/18  24:00:00,0,91135700.26,326590728.4
 01/19  01:00:00,0,78111655.23,317703952.2
 01/19  02:00:00,0,76074503.16,316305283.2
 01/19  03:00:00,0,75154833.08,317577072.6
 01/19  04:00:00,0,74923037.91,325863521.8
 01/19  05:00:00,0,82775001.51,339026063.4
 01/19  06:00:00,0,98856872.63,350115721.4
 01/19  07:00:00,0,117654721.9,393981484.3
 01/19  08:00:00,0,112912828.1,404414021.1
 01/19  09:00:00,0,106296426.5,411303560.1
 01/19  10:00:00,0,96218215.1,401558619.7
 01/19  11:00:00,0,85766491.6,396772820.8
 01/19  12:00:00,0,86309830.53,385598610.9
 01/19  13:00:00,0,84772233.37,377500620.4
 01/19  14:00:00,0,84332147.19,378789838.7
 01/19  15:00:00,0,84278660.74,387689763.3
 01/19  16:00:00,0,89391762.8,398075818
 01/19  17:00:00,0,123926507.9,404513915.3
 01/19  18:00:00,0,156261793.6,408338800.6
 01/19  19:00:00,0,163296172,407508659.1
 01/19  20:00:00,0,159893119.1,406758289.3
 01/19  21:00:00,0,158654738.7,411137887.1
 01/19  22:00:00,0,139366775.3,410185685.2
 01/19  23:00:00,148021.9259,115110961.5,418011708.9
 01/19  24:00:00,520599.1715,94993232.73,419530271.7
 01/20  01:00:00,1142366.198,83362889.11,433889939
 01/20  02:00:00,1209903.994,81456556.05,434164410.5
 01/20  03:00:00,1278561.518,80587123.38,434806197
 01/20  04:00:00,1508560.659,80585319.82,443391822
 01/20  05:00:00,1581349.801,88147990.65,446122867.6
