Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),WaterSystems:Gas [J](Hourly) 
 04/01  01:00:00,89168107.1,0,20825388.62,14886432.88,23169600,25966257.16,4320428.442,0.000104643,2504818.259,0,2504818.259
 04/01  02:00:00,87720841.56,0,20514069.59,14886432.88,23169600,24906552.85,4244186.244,2.61609E-05,1415271.104,0,1415271.104
 04/01  03:00:00,83530930.89,0,17470203.6,14886432.88,23169600,24376700.69,3627993.718,2.61609E-05,1415236.618,0,1415236.618
 04/01  04:00:00,88678864.86,0,15529794.98,19471919.18,23169600,27266590.8,3240959.894,0.000104644,2503825.564,0,2503825.564
 04/01  05:00:00,104031555.6,0,14689512.43,27381883.05,23169600,35695631.8,3094928.364,0.000706347,10848800.31,0,10848800.31
 04/01  06:00:00,124128435.6,0,15459683.79,29139652.8,23169600,53083565.93,3275933.037,0.002459135,35158315.58,0,35158315.58
 04/01  07:00:00,115473053.5,0,16153128.35,27343670.67,3861600,64691719.85,3422934.59,0.002616101,37335294.78,0,37335294.78
 04/01  08:00:00,104090940.6,0,16474321.26,18898733.4,0,65221572,3496313.951,0.002511457,35883975.3,0,35883975.3
 04/01  09:00:00,97748042.21,0,19648274.8,16873476.95,0,57081753.83,4144536.634,0.002197525,31530016.85,0,31530016.85
 04/01  10:00:00,107915733,0,36774916.19,16873476.95,0,46581897.7,7685442.198,0.001988237,28627377.88,0,28627377.88
 04/01  11:00:00,131554397.8,0,56104994.5,16873476.95,0,47111749.85,11464176.54,0.001595822,23184929.82,0,23184929.82
 04/01  12:00:00,151932988.5,0,73811065.7,16873476.95,0,46581897.7,14666548.17,0.001386533,20282290.85,0,20282290.85
 04/01  13:00:00,165057945.2,0,86344702.45,16873476.95,0,44992341.23,16847424.6,0.001229567,18105311.62,0,18105311.62
 04/01  14:00:00,183573946.5,0,102655465.9,16873476.95,0,44462489.08,19582514.56,0.001072601,15928332.4,0,15928332.4
 04/01  15:00:00,212581636,0,123413411.5,20197954.51,0,46052045.54,22918224.44,0.001229567,18105311.62,0,18105311.62
 04/01  16:00:00,257276525.1,0,138868515.7,29101440.42,0,63969831.83,25336737.18,0.001438855,21007950.59,0,21007950.59
