Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),WaterSystems:Gas [J](Hourly) 
 01/03  05:00:00,103071687.5,7695013.908,0,19471919.18,23169600,27266590.8,25468563.62,0.000147878,685476673.8,680910908,4565765.758
 01/03  06:00:00,119039237.6,7639340.876,0,27381883.05,23169600,35695631.8,25152781.83,0.000998174,696495768.5,671727581,24768187.56
 01/03  07:00:00,137187863.7,7411129.133,0,29139652.8,23169600,53083565.93,24383915.79,0.003475124,733199724,649581015.2,83618708.84
 01/03  08:00:00,147233564.6,7128982.752,0,27343670.67,23169600,65388425.55,24202885.66,0.003696941,731948690.2,643059785.5,88888904.66
 01/03  09:00:00,124265953,6814536.34,0,23919589.28,0,67967412.13,25564415.23,0.003549063,722666531.9,637291091.1,85375440.78
 01/03  10:00:00,112255623.9,6042788.118,0,21894332.83,0,59827593.96,24490909.03,0.00310543,676668453.6,601833404.4,74835049.14
 01/03  11:00:00,99903287.68,5308939.317,0,21894332.83,0,49327737.83,23372277.7,0.002809675,634944899.3,567136777.9,67808121.39
 01/03  12:00:00,99037276.4,4736183.296,0,21894332.83,0,49857589.98,22549170.29,0.002255134,596170060.8,541537429,54632631.84
 01/03  13:00:00,96715212.15,4398245.164,0,21196991.74,0,49081841.7,22038133.55,0.001959378,574009284.2,526403580.2,47605704.08
 01/03  14:00:00,95788832.62,4216139.389,0,21894332.83,0,47738181.37,21940179.03,0.001737562,564696700.2,522361192,42335508.27
 01/03  15:00:00,95262702.79,4133062.897,0,21894332.83,0,47208329.21,22026977.85,0.001515746,561164278.1,524098965.7,37065312.45
 01/03  16:00:00,100283161.9,4206112.55,0,25218810.4,0,48797885.67,22060353.32,0.001737562,567137273.2,524801764.9,42335508.27
 01/03  17:00:00,142559307.6,4335245.485,0,34122296.3,15446400,66715671.97,21939693.82,0.002033317,571167273.2,521804837.2,49362436.02
 01/03  18:00:00,166995006,4390919.83,0,35865032.71,23169600,83933250.96,19636202.49,0.002698767,575851040.1,510678016.6,65173023.48
