Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly) 
 01/15  03:00:00,54787244.85504526,54787244.85504521,207055106.0578754 
 01/15  04:00:00,68989085.88278935,68989085.88278936,208087706.40447266 
 01/15  05:00:00,56683620.89563592,56683620.89563583,211646998.27698613 
 01/15  06:00:00,117646819.38389974,117646819.38389978,213236748.67852456 
 01/15  07:00:00,178804112.89041779,178804112.8904175,241579670.18252234 
 01/15  08:00:00,213413982.3955537,213413982.39555336,233765235.7296024 
 01/15  09:00:00,211063695.68152053,211063695.68152017,262710360.66999869 
 01/15  10:00:00,178283678.44553197,178283678.44553168,241473793.8338201 
 01/15  11:00:00,157735254.447958,157735254.44795779,244740808.40487377 
 01/15  12:00:00,152631154.68651364,152631154.68651346,228956582.80954425 
 01/15  13:00:00,127220851.5294163,127220851.52941624,146194079.3976182 
 01/15  14:00:00,117626191.01911955,117626191.01911965,148212465.13593898 
 01/15  15:00:00,125032962.11157874,125032962.11157859,172518185.34024916 
 01/15  16:00:00,125488322.60076949,125488322.60076915,147538323.91194237 
 01/15  17:00:00,156870821.4788628,156870821.47886268,132580341.55515839 
 01/15  18:00:00,211537914.08412487,211537914.0841246,124728584.94963521 
 01/15  19:00:00,215789012.6393278,215789012.63932736,110758233.75741697 
 01/15  20:00:00,220504521.09966485,220504521.0996646,97013328.52270726 
 01/15  21:00:00,196953269.88488458,196953269.88488443,105771539.79622454 
 01/15  22:00:00,164544858.76915813,164544858.76915799,114197632.5924542 
 01/15  23:00:00,143418705.04310946,143418705.04310916,120683806.59562607 
 01/15  24:00:00,108129828.18572404,108129828.18572402,117602373.47891796 
 01/16  01:00:00,59444568.824379499,59444568.82437947,108166843.84534526 
 01/16  02:00:00,62508480.96225108,62508480.96225103,99105696.52417842 
 01/16  03:00:00,55049907.920137438,55049907.9201374,98092033.61427346 
 01/16  04:00:00,60726609.16619122,60726609.16619125,103459113.69586057 
 01/16  05:00:00,59521455.63570375,59521455.63570371,100466936.73839812 
 01/16  06:00:00,93229617.87182588,93229617.87182577,107743109.37137173 
 01/16  07:00:00,195527498.72948609,195527498.7294859,107404082.86015909 
 01/16  08:00:00,206908124.6615988,206908124.66159863,109253684.37589085 
 01/16  09:00:00,194339804.11652038,194339804.11652003,108671578.65162912 
 01/16  10:00:00,177361105.1294182,177361105.12941806,90241369.70930046 
 01/16  11:00:00,160016708.2372434,160016708.2372433,101868363.90499981 
 01/16  12:00:00,126857724.92240122,126857724.92240116,105905012.75611487 
 01/16  13:00:00,138297742.80658556,138297742.80658544,83471694.19521027 
 01/16  14:00:00,122107460.41436875,122107460.41436869,74278756.69079608 
 01/16  15:00:00,103812814.42868218,103812814.42868197,98799560.3913291 
 01/16  16:00:00,132433886.10649704,132433886.10649678,108870734.12741561 
 01/16  17:00:00,164823505.9765855,164823505.97658537,106274769.4663707 
 01/16  18:00:00,202601342.44218538,202601342.44218514,91633934.66138132 
