Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),WaterSystems:Gas [J](Hourly) 
 01/05  03:00:00,92019028.38,5672384.969,0,14886432.88,23169600,24906552.85,23384057.68,3.55364E-05,643264210.3,641439656.7,1824553.579
 01/05  04:00:00,93286639.83,6413786.32,0,14886432.88,23169600,24376700.69,24440119.93,3.55364E-05,676328289.1,674503733.3,1824555.736
 01/05  05:00:00,104521148.3,7954214.299,0,19471919.18,23169600,27266590.8,26658823.97,0.000142146,749625259,745483948.8,4141310.17
 01/05  06:00:00,124675964.1,9572063.452,0,27381883.05,23169600,35695631.8,28856785.81,0.000959484,839093441.8,817190322.7,21903119.09
 01/05  07:00:00,145682242.7,10477562.86,0,29139652.8,23169600,53083565.93,29811861.14,0.003340426,922777832.9,849133805.7,73644027.27
 01/05  08:00:00,140705020.5,10412496.9,0,27343670.67,7723200,65388425.55,29837227.33,0.003553645,926317134.7,848039593.5,78277541.28
 01/05  09:00:00,131861149.9,9903619.12,0,23919589.28,0,67967412.13,30070529.41,0.003411499,887122631.9,811934100,75188531.94
 01/05  10:00:00,118294622.8,8827250.65,0,21894332.83,0,59827593.96,27745445.4,0.002985062,799836762.1,733915258.1,65921503.91
 01/05  11:00:00,103380492.2,7297694.528,0,21894332.83,0,49327737.83,24860727.06,0.00270077,700811629.3,641068144.1,59743485.22
 01/05  12:00:00,100123163.8,5866713.993,0,21894332.83,0,49857589.98,22504526.98,0.002167723,615147791.1,566988090.9,48159700.18
 01/05  13:00:00,95981185.73,4737470.688,0,21196991.74,0,49081841.7,20964881.61,0.001883432,562381043.1,520399361.6,41981681.5
 01/05  14:00:00,93279557.89,3711502.518,0,21894332.83,0,47738181.37,19935541.18,0.001670213,527033373.9,489685206.4,37348167.48
