Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly) 
 01/14  01:00:00,87036735.82014698,87036735.82014697,368126246.5531455 
 01/14  02:00:00,77936780.14291065,77936780.14291063,338243972.9774177 
 01/14  03:00:00,75287705.15932414,75287705.1593241,371389842.12038007 
 01/14  04:00:00,67218235.20451595,67218235.2045159,403680207.7424362 
 01/14  05:00:00,89807451.78449011,89807451.7844901,400876299.77213689 
 01/14  06:00:00,118667366.08209598,118667366.08209625,388324611.90842977 
 01/14  07:00:00,213333230.91146053,213333230.91146065,396083122.08811089 
 01/14  08:00:00,226344801.53729279,226344801.53729294,394052021.3339516 
 01/14  09:00:00,213536704.18149049,213536704.18149055,410311345.6766582 
 01/14  10:00:00,196170112.37444926,196170112.37444926,361542301.6193277 
 01/14  11:00:00,177798534.2256509,177798534.22565118,364813766.88896599 
 01/14  12:00:00,149990573.16594646,149990573.1659469,334468118.73244109 
 01/14  13:00:00,139453793.34830777,139453793.34830807,297546543.9493698 
 01/14  14:00:00,137596201.8005436,137596201.80054394,308423696.7714604 
 01/14  15:00:00,126474158.49157791,126474158.49157834,313112991.6905599 
 01/14  16:00:00,147950337.42264716,147950337.42264766,309920832.68302157 
 01/14  17:00:00,180231244.39444868,180231244.39444918,326768293.2227578 
 01/14  18:00:00,226014032.55300976,226014032.55300943,371393544.3732583 
 01/14  19:00:00,248763855.6533567,248763855.6533561,369641401.7830624 
 01/14  20:00:00,234901346.28420619,234901346.28420563,348290165.7663078 
 01/14  21:00:00,228093164.56231375,228093164.56231315,327723843.119901 
 01/14  22:00:00,190250481.31603689,190250481.31603689,327759983.4792855 
 01/14  23:00:00,167114965.6206313,167114965.62063188,387291319.39945408 
 01/14  24:00:00,119990929.16788508,119990929.1678853,386931836.79875597 
 01/15  01:00:00,88291004.68196424,88291004.68196422,409831057.45631906 
 01/15  02:00:00,76445745.4697221,76445745.46972206,421212520.9021039 
 01/15  03:00:00,79820032.84401629,79820032.84401624,424226781.65778777 
 01/15  04:00:00,74652898.13756486,74652898.13756481,420012510.83770439 
 01/15  05:00:00,82030573.5548785,82030573.55487848,429209229.6664014 
 01/15  06:00:00,127714451.82610253,127714451.82610274,432992728.08822056 
 01/15  07:00:00,203688970.74974845,203688970.7497487,431068049.2692099 
 01/15  08:00:00,228763060.01150976,228763060.0115095,427367149.724391 
 01/15  09:00:00,226988959.16720958,226988959.1672093,471041102.7131274 
 01/15  10:00:00,195141791.49380244,195141791.49380256,403688905.55407717 
