Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly) 
 01/15  07:00:00,162621293.4,162621293.4,0
 01/15  08:00:00,181004367.5,181004367.5,0
 01/15  09:00:00,176413087.5,176413087.5,0
 01/15  10:00:00,175275881.1,175275881.1,0
 01/15  11:00:00,185153824.8,185153824.8,0
 01/15  12:00:00,168869267.9,168869267.9,0
 01/15  13:00:00,193163016.5,193163016.5,0
 01/15  14:00:00,164741103.6,164741103.6,0
 01/15  15:00:00,156545111,156545111,0
 01/15  16:00:00,160944204.5,160944204.5,0
 01/15  17:00:00,201058434.7,201058434.7,0
 01/15  18:00:00,208574550.6,208574550.6,0
 01/15  19:00:00,234399429.5,234399429.5,0
 01/15  20:00:00,220555095.3,220555095.3,0
 01/15  21:00:00,206380688.8,206380688.8,0
 01/15  22:00:00,187914278.2,187914278.2,0
 01/15  23:00:00,146652448.1,146652448.1,0
 01/15  24:00:00,121302767.8,121302767.8,0
 01/16  01:00:00,88144747.43,88144747.43,0
 01/16  02:00:00,78705433.53,78705433.53,0
 01/16  03:00:00,69346148.11,69346148.11,0
 01/16  04:00:00,80596205.57,80596205.57,0
 01/16  05:00:00,80918873.85,80918873.85,0
 01/16  06:00:00,111443207.5,111443207.5,0
 01/16  07:00:00,163552308.2,163552308.2,0
 01/16  08:00:00,170209079,170209079,0
 01/16  09:00:00,175692107.8,175692107.8,0
 01/16  10:00:00,173010361.7,173010361.7,0
 01/16  11:00:00,159679040.1,159679040.1,0
 01/16  12:00:00,172160612.5,172160612.5,0
 01/16  13:00:00,145858830.7,145858830.7,0
 01/16  14:00:00,151773330,151773330,0
 01/16  15:00:00,157653431.6,157653431.6,0
 01/16  16:00:00,156779077.9,156779077.9,0
 01/16  17:00:00,172615299.5,172615299.5,0
 01/16  18:00:00,216027830.8,216027830.8,0
 01/16  19:00:00,242013922.4,242013922.4,0
 01/16  20:00:00,228528298.4,228528298.4,0
 01/16  21:00:00,221495937.9,221495937.9,0
 01/16  22:00:00,179463470.2,179463470.2,0
 01/16  23:00:00,174190903.2,174190903.2,0
 01/16  24:00:00,121833793,121833793,0
 01/17  01:00:00,90091949.75,90091949.75,0
 01/17  02:00:00,80775403.42,80775403.42,0
 01/17  03:00:00,91035592.5,91035592.5,0
 01/17  04:00:00,72474449.68,72474449.68,0
 01/17  05:00:00,88513986.83,88513986.83,0
 01/17  06:00:00,105957207.2,105957207.2,0
 01/17  07:00:00,167298523.3,167298523.3,0
 01/17  08:00:00,181513059.5,181513059.5,0
 01/17  09:00:00,188903510.5,188903510.5,0
 01/17  10:00:00,193331349.3,193331349.3,0
 01/17  11:00:00,187744036,187744036,0
 01/17  12:00:00,178125991.6,178125991.6,0
 01/17  13:00:00,176601566.8,176601566.8,0
 01/17  14:00:00,164725378.6,164725378.6,0
 01/17  15:00:00,162391099.5,162391099.5,0
 01/17  16:00:00,167231935.2,167231935.2,0
 01/17  17:00:00,206045312.8,206045312.8,0
 01/17  18:00:00,224356108.6,224356108.6,0
 01/17  19:00:00,249621863.3,249621863.3,0
 01/17  20:00:00,229698011.2,229698011.2,0
 01/17  21:00:00,217909602,217909602,0
 01/17  22:00:00,202906665,202906665,0
 01/17  23:00:00,163847114.5,163847114.5,0
 01/17  24:00:00,122868244.5,122868244.5,0
 01/18  01:00:00,105065978,105065978,0
 01/18  02:00:00,79944519.61,79944519.61,0
 01/18  03:00:00,75308405.71,75308405.71,0
 01/18  04:00:00,92451769.15,92451769.15,0
 01/18  05:00:00,79314498.29,79314498.29,0
 01/18  06:00:00,123162561,123162561,0
 01/18  07:00:00,168461497.4,168461497.4,0
 01/18  08:00:00,175389887.9,175389887.9,0
 01/18  09:00:00,197710730.7,197710730.7,0
 01/18  10:00:00,184024010.9,184024010.9,0
 01/18  11:00:00,189092040.3,189092040.3,0
 01/18  12:00:00,190991707.1,190991707.1,0
 01/18  13:00:00,183236151.5,183236151.5,0
 01/18  14:00:00,182423917.8,182423917.8,0
 01/18  15:00:00,176564816.2,176564816.2,0
 01/18  16:00:00,168262018.2,168262018.2,0
 01/18  17:00:00,192269572,192269572,0
 01/18  18:00:00,223851006.1,223851006.1,0
 01/18  19:00:00,237224736.7,237224736.7,0
 01/18  20:00:00,231221053,231221053,0
 01/18  21:00:00,214748142.6,214748142.6,0
 01/18  22:00:00,181726762.2,181726762.2,0
 01/18  23:00:00,159572925.5,159572925.5,0
 01/18  24:00:00,124852262.1,124852262.1,0
 01/19  01:00:00,79260739.81,79260739.81,0
 01/19  02:00:00,89051738.24,89051738.24,0
 01/19  03:00:00,78028985.01,78028985.01,0
 01/19  04:00:00,71161465.03,71161465.03,0
 01/19  05:00:00,91345670.86,91345670.86,0
 01/19  06:00:00,108487135.1,108487135.1,0
 01/19  07:00:00,173459983.5,173459983.5,0
 01/19  08:00:00,169159297.5,169159297.5,0
 01/19  09:00:00,174600891.7,174600891.7,0
 01/19  10:00:00,174633926.3,174633926.3,0
