Date/Time,Heating:Electricity [J](Hourly),Electricity:Facility [J](Hourly),Gas:Facility [J](Hourly)
 01/18  17:00:00,0,115552924.1,193803095.7
 01/18  18:00:00,0,148405138.1,194227459.4
 01/18  19:00:00,0,155884728.8,204649648
 01/18  20:00:00,0,152805794.2,213141702.7
 01/18  21:00:00,0,150977615.6,201068783.1
 01/18  22:00:00,0,131574345.2,198455350.3
 01/18  23:00:00,0,107345745.4,213153836.2
 01/18  24:00:00,0,86629135.89,210109394.1
 01/19  01:00:00,0,74131574.05,218704888.3
 01/19  02:00:00,0,72905305.23,241570076.2
 01/19  03:00:00,0,71889711.64,240310003.7
 01/19  04:00:00,0,71198368.75,235277008.9
 01/19  05:00:00,0,78696881.88,237974864
 01/19  06:00:00,0,94842745.54,248801463.8
 01/19  07:00:00,0,113556569.9,284052707.8
 01/19  08:00:00,0,119720352.4,274432128.3
 01/19  09:00:00,0,100746959.2,274089102.8
 01/19  10:00:00,0,89952961.68,248256281.9
 01/19  11:00:00,0,78286998.08,211127929.3
 01/19  12:00:00,0,77716267.89,170574426.3
 01/19  13:00:00,0,75415207.6,142123469.9
 01/19  14:00:00,0,74359797.3,121862821.6
 01/19  15:00:00,0,73683484.03,113022262.5
 01/19  16:00:00,0,78757421,122411295.7
 01/19  17:00:00,0,113525302.7,135181872.3
 01/19  18:00:00,0,147243821,163006606.7
 01/19  19:00:00,0,154918478.6,178634267.9
 01/19  20:00:00,0,151602040,180347766.5
 01/19  21:00:00,0,150569272.6,190531846.1
 01/19  22:00:00,0,131733538.3,203991487.4
 01/19  23:00:00,0,107601386.6,221427072.9
 01/19  24:00:00,0,87779760.55,244355713.4
 01/20  01:00:00,0,74798411.24,238487276.5
 01/20  02:00:00,0,72442529.07,227891949
 01/20  03:00:00,0,71561618.84,230566458.2
 01/20  04:00:00,0,71142811.11,233529765.9
 01/20  05:00:00,0,78667276.05,236920703.5
 01/20  06:00:00,0,94786529.21,247056873.7
 01/20  07:00:00,0,113486254.7,281985643.7
 01/20  08:00:00,0,120435054.6,295278051.9
 01/20  09:00:00,0,102044929.6,312072854.3
 01/20  10:00:00,0,92129389.22,309486517.7
 01/20  11:00:00,0,81614220.59,303342798.1
 01/20  12:00:00,0,81620529.24,277536302
 01/20  13:00:00,0,79477759.76,253317024.1
 01/20  14:00:00,0,78128284.39,230631716
 01/20  15:00:00,0,77598365.59,226480627.5
 01/20  16:00:00,0,82292841,224850573.6
 01/20  17:00:00,0,116798498.1,229302288.6
 01/20  18:00:00,0,149719951.1,231455715.8
 01/20  19:00:00,0,156856343,232032221.7
 01/20  20:00:00,0,153902287.6,244329960.5
 01/20  21:00:00,0,152767984.5,252034337.4
 01/20  22:00:00,0,134165306,272909699.4
 01/20  23:00:00,0,110772201.7,313112108.6
 01/20  24:00:00,0,89657834.58,297991231.2
 01/21  01:00:00,0,76327723.71,281725599.8
 01/21  02:00:00,0,74463043.34,285827098.2
 01/21  03:00:00,0,73164217.99,276008672.2
 01/21  04:00:00,0,72848435.13,282159908.2
 01/21  05:00:00,0,80569888,291790952.3
