Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly) 
 01/13  07:00:00,157243390.47378878,157243390.47378836,7078411.574589946 
 01/13  08:00:00,169202632.8044632,169202632.80446286,6987495.2515448289 
 01/13  09:00:00,167888349.38340683,167888349.3834065,4960304.532135257 
 01/13  10:00:00,154954453.8649035,154954453.86490307,1340386.6950411599 
 01/13  11:00:00,146237437.37338726,146237437.37338687,84741.36711340375 
 01/13  12:00:00,129947501.27987229,129947501.27987206,0.0 
 01/13  13:00:00,114331054.54811369,114331054.54811359,0.0 
 01/13  14:00:00,117335094.76570116,117335094.76570101,0.0 
 01/13  15:00:00,112629864.31409183,112629864.3140918,0.0 
 01/13  16:00:00,118106585.0429062,118106585.04290632,0.0 
 01/13  17:00:00,150051790.9034756,150051790.90347529,0.0 
 01/13  18:00:00,183793825.07422347,183793825.07422323,0.0 
 01/13  19:00:00,200330881.12426359,200330881.1242633,0.0 
 01/13  20:00:00,207450049.16074968,207450049.1607492,0.0 
 01/13  21:00:00,190594205.84620727,190594205.84620697,0.0 
 01/13  22:00:00,169260016.35449056,169260016.35449017,0.0 
 01/13  23:00:00,133832164.6263458,133832164.62634564,0.0 
 01/13  24:00:00,97944566.31328357,97944566.31328374,0.0 
 01/14  01:00:00,66386032.436572309,66386032.436572339,674646.290368783 
 01/14  02:00:00,62323301.95796228,62323301.95796237,1829201.702855704 
 01/14  03:00:00,57221535.17793581,57221535.17793582,3665443.161563869 
 01/14  04:00:00,49727845.277974959,49727845.27797489,5406774.860701116 
 01/14  05:00:00,65868784.2604452,65868784.260445337,9257497.569701659 
 01/14  06:00:00,88334563.1054569,88334563.10545708,10637065.160885025 
 01/14  07:00:00,153217873.5622349,153217873.56223465,11589146.88295557 
 01/14  08:00:00,172303305.8646207,172303305.86462028,11745070.37450149 
 01/14  09:00:00,164721590.23420245,164721590.23420213,7048825.755887969 
 01/14  10:00:00,149159416.12816525,149159416.12816484,1502217.7960063618 
 01/14  11:00:00,133208173.18468604,133208173.1846857,212771.94760426924 
 01/14  12:00:00,120582032.89886624,120582032.898866,0.0 
 01/14  13:00:00,117714700.06599713,117714700.06599707,0.0 
 01/14  14:00:00,110189600.78190816,110189600.78190814,0.0 
 01/14  15:00:00,110621120.38619474,110621120.3861947,0.0 
 01/14  16:00:00,117708296.76519098,117708296.76519083,0.0 
 01/14  17:00:00,146240766.69921375,146240766.69921346,0.0 
 01/14  18:00:00,187000611.8918164,187000611.8918161,0.0 
 01/14  19:00:00,194143555.11394153,194143555.11394129,0.0 
 01/14  20:00:00,192262722.7924304,192262722.79243005,0.0 
 01/14  21:00:00,198918688.5310219,198918688.5310215,0.0 
 01/14  22:00:00,170685475.50846008,170685475.50845973,0.0 
 01/14  23:00:00,135115826.6294489,135115826.6294487,0.0 
 01/14  24:00:00,102002402.04239922,102002402.04239945,0.0 
 01/15  01:00:00,74048908.8724015,74048908.87240169,0.0 
 01/15  02:00:00,60137391.32938508,60137391.32938504,0.0 
 01/15  03:00:00,62823767.30771982,62823767.30771982,222685.1664162207 
 01/15  04:00:00,56074275.28309353,56074275.28309351,817669.0947609645 
 01/15  05:00:00,63436109.34847228,63436109.348472367,996701.0579266269 
 01/15  06:00:00,91714993.37665819,91714993.37665838,1314554.900093299 
 01/15  07:00:00,161172899.13561709,161172899.13561673,1386163.8153303997 
 01/15  08:00:00,172431989.7977791,172431989.79777874,1794185.7713595357 
 01/15  09:00:00,166630596.51148475,166630596.51148445,1082057.4802380498 
 01/15  10:00:00,151491893.26303885,151491893.2630385,0.0 
 01/15  11:00:00,132480153.27838645,132480153.2783862,0.0 
 01/15  12:00:00,116626296.2980604,116626296.29806012,0.0 
 01/15  13:00:00,104356348.4396273,104356348.43962723,0.0 
 01/15  14:00:00,106550131.58864583,106550131.5886457,0.0 
 01/15  15:00:00,94968246.81169839,94968246.8116985,0.0 
 01/15  16:00:00,108952696.11096874,108952696.11096862,0.0 
 01/15  17:00:00,131495822.68097787,131495822.68097756,0.0 
 01/15  18:00:00,171155211.2449097,171155211.24490936,0.0 
 01/15  19:00:00,192321422.68836946,192321422.68836919,0.0 
 01/15  20:00:00,177881130.6645493,177881130.66454888,0.0 
 01/15  21:00:00,171162846.41313536,171162846.413135,0.0 
 01/15  22:00:00,149691532.08073465,149691532.0807343,0.0 
 01/15  23:00:00,140061284.5250215,140061284.52502126,0.0 
 01/15  24:00:00,104186004.17435761,104186004.17435766,0.0 
 01/16  01:00:00,72181857.32833344,72181857.32833348,0.0 
 01/16  02:00:00,65993517.14902316,65993517.1490232,0.0 
 01/16  03:00:00,62034019.35234429,62034019.352344278,0.0 
 01/16  04:00:00,58438295.35719872,58438295.357198689,0.0 
 01/16  05:00:00,69226981.03454226,69226981.03454238,0.0 
 01/16  06:00:00,98360096.8027421,98360096.80274217,0.0 
 01/16  07:00:00,160841380.61148829,160841380.61148796,0.0 
 01/16  08:00:00,177225647.8225361,177225647.82253579,0.0 
 01/16  09:00:00,166749244.18323297,166749244.18323265,0.0 
 01/16  10:00:00,146446126.3193388,146446126.3193385,0.0 
 01/16  11:00:00,123087403.28097722,123087403.28097682,0.0 
 01/16  12:00:00,114083294.4709155,114083294.47091536,0.0 
 01/16  13:00:00,110477476.36853527,110477476.36853519,0.0 
 01/16  14:00:00,101206629.69489953,101206629.6948996,0.0 
 01/16  15:00:00,100299766.59525676,100299766.59525672,0.0 
 01/16  16:00:00,102161241.17950085,102161241.17950084,0.0 
 01/16  17:00:00,135064356.60204027,135064356.60204,0.0 
 01/16  18:00:00,173617168.72662897,173617168.7266287,0.0 
 01/16  19:00:00,190408557.43676535,190408557.4367649,0.0 
 01/16  20:00:00,194811988.51311893,194811988.5131185,0.0 
 01/16  21:00:00,185916981.7092737,185916981.70927335,0.0 
 01/16  22:00:00,162866759.8476984,162866759.84769807,0.0 
