Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly) 
 01/13  05:00:00,92816144.76994218,92816144.76994215,440496153.7651666 
 01/13  06:00:00,123028862.42321882,123028862.42321906,443112841.6914292 
 01/13  07:00:00,218096259.63609369,218096259.63609357,509774060.84691777 
 01/13  08:00:00,235040552.70532809,235040552.70532758,513836031.5961431 
 01/13  09:00:00,209740854.09573189,209740854.095732,444841009.2666834 
 01/13  10:00:00,184822834.3870382,184822834.38703848,450372469.2880764 
 01/13  11:00:00,171935059.6451911,171935059.6451914,430377376.56826016 
 01/13  12:00:00,152475462.368363,152475462.36836339,296963665.699614 
 01/13  13:00:00,141940298.64783374,141940298.64783416,272613887.9933069 
 01/13  14:00:00,129953904.22700343,129953904.22700395,240685488.6535318 
 01/13  15:00:00,127954124.07768885,127954124.07768926,202221598.5167075 
 01/13  16:00:00,132995136.57819212,132995136.57819259,208466506.59107013 
 01/13  17:00:00,175718046.9761633,175718046.97616364,232789875.08275689 
 01/13  18:00:00,228501070.54589678,228501070.54589654,270325027.0457693 
 01/13  19:00:00,247035500.97997958,247035500.9799789,287986945.45443937 
 01/13  20:00:00,236015090.49850638,236015090.49850557,292427401.9411031 
 01/13  21:00:00,226848617.08575065,226848617.08574999,314764146.5313585 
 01/13  22:00:00,200187442.83031134,200187442.8303115,385093951.09686657 
 01/13  23:00:00,171606217.74080024,171606217.74080069,451448622.7913185 
 01/13  24:00:00,130166109.03598359,130166109.0359839,476318315.9017894 
 01/14  01:00:00,97570532.1010324,97570532.10103239,515616151.70568969 
 01/14  02:00:00,84816303.66774777,84816303.66774775,454167887.09281876 
 01/14  03:00:00,85882621.3271832,85882621.3271832,471184495.9662845 
 01/14  04:00:00,83008209.07940802,83008209.079408,526534128.54493537 
 01/14  05:00:00,93789909.33632222,93789909.33632215,511256049.6879144 
 01/14  06:00:00,133453328.88586723,133453328.88586763,505399321.3936515 
 01/14  07:00:00,214388639.6770759,214388639.6770761,540868336.2152286 
 01/14  08:00:00,237176298.72044883,237176298.72044838,546281533.3018359 
 01/14  09:00:00,209798497.22288914,209798497.22288946,566831198.3717604 
 01/14  10:00:00,188424451.3003403,188424451.30034075,506871449.2410758 
 01/14  11:00:00,168772370.32310207,168772370.32310248,470474047.9441108 
 01/14  12:00:00,154199259.01528836,154199259.01528884,478609933.9748288 
 01/14  13:00:00,143732093.44232635,143732093.44232685,444607157.97719088 
 01/14  14:00:00,132325426.09387489,132325426.09387526,408106047.7604557 
 01/14  15:00:00,131971850.0269829,131971850.0269832,403389983.4827206 
 01/14  16:00:00,138170191.97239603,138170191.97239653,376730695.9620742 
 01/14  17:00:00,173747978.6256569,173747978.62565745,328275561.13926699 
 01/14  18:00:00,230803903.48240627,230803903.4824059,317653745.68710717 
 01/14  19:00:00,245854543.04792053,245854543.04792,308624457.4957979 
 01/14  20:00:00,241131348.3389439,241131348.33894319,287353682.0166437 
 01/14  21:00:00,223190512.25657914,223190512.25657875,289477584.2963287 
 01/14  22:00:00,197190667.24762503,197190667.2476253,288051569.52364066 
 01/14  23:00:00,168867127.73905615,168867127.73905654,336556590.21217599 
 01/14  24:00:00,123222495.9763611,123222495.97636152,336329433.6948076 
 01/15  01:00:00,93292339.55476925,93292339.55476922,346470561.4632852 
 01/15  02:00:00,79496530.11248346,79496530.11248344,306467329.8675939 
 01/15  03:00:00,79251002.76601641,79251002.76601637,312213667.05955919 
 01/15  04:00:00,76604250.8125211,76604250.81252106,352512025.48163339 
 01/15  05:00:00,92028890.07111812,92028890.07111809,368165680.40134969 
 01/15  06:00:00,126546256.23520822,126546256.23520853,365784749.8820278 
 01/15  07:00:00,209590016.0812447,209590016.08124496,411560660.0093108 
 01/15  08:00:00,229970325.05877123,229970325.05877085,404918235.67283716 
 01/15  09:00:00,203780081.09428863,203780081.09428896,371235799.6029791 
 01/15  10:00:00,180153059.43779595,180153059.43779636,304819154.9393172 
 01/15  11:00:00,162316828.4961472,162316828.4961477,270285809.37297037 
 01/15  12:00:00,146308203.60056687,146308203.60056735,244990090.98895399 
 01/15  13:00:00,138260736.52217225,138260736.52217258,241316770.35649739 
 01/15  14:00:00,127409000.63666532,127409000.63666579,242928639.33350427 
 01/15  15:00:00,120040817.94456236,120040817.9445627,222563314.90316303 
 01/15  16:00:00,131050316.38556713,131050316.38556756,220078923.40116097 
 01/15  17:00:00,176483671.39891906,176483671.39891953,216330072.9692144 
 01/15  18:00:00,224060180.94761426,224060180.94761367,213812323.73673184 
 01/15  19:00:00,243324889.8917492,243324889.89174844,196884009.90447248 
 01/15  20:00:00,236408144.7481573,236408144.74815668,182040668.85828404 
 01/15  21:00:00,220216287.9693535,220216287.96935333,178550459.77194027 
 01/15  22:00:00,192320719.75567249,192320719.7556728,183771308.15623946 
 01/15  23:00:00,164771488.15722243,164771488.15722288,218377915.3798461 
 01/15  24:00:00,122386315.54311273,122386315.54311309,223861953.1724624 
 01/16  01:00:00,82994409.08102094,82994409.0810209,224279505.05694575 
 01/16  02:00:00,78764214.06327176,78764214.06327173,207173648.62098143 
 01/16  03:00:00,74277798.37613845,74277798.37613842,205519790.83331556 
 01/16  04:00:00,75321580.19909942,75321580.19909938,180824568.85996355 
 01/16  05:00:00,80351996.45987976,80351996.45987971,162241043.89126653 
 01/16  06:00:00,116762414.50385538,116762414.50385577,164685569.0661841 
 01/16  07:00:00,205286399.17805595,205286399.17805583,171859906.47712697 
 01/16  08:00:00,224448597.68031074,224448597.68031,168852355.83374573 
 01/16  09:00:00,192123861.52653218,192123861.5265326,167280443.33216373 
 01/16  10:00:00,174835653.6301505,174835653.63015089,150355694.34961663 
 01/16  11:00:00,158572758.300549,158572758.30054925,151964153.62828768 
 01/16  12:00:00,144030892.08766065,144030892.08766113,161057398.42726303 
