Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly) 
 01/15  13:00:00,122388604.13934008,122388604.13933991,18997717.740586174 
 01/15  14:00:00,112765847.25804234,112765847.25804226,18585322.509618343 
 01/15  15:00:00,98404125.36162141,98404125.3616215,16142637.477610432 
 01/15  16:00:00,115375146.65121517,115375146.6512152,12582536.472992462 
 01/15  17:00:00,147172379.1124252,147172379.11242513,10913787.43696785 
 01/15  18:00:00,196305248.22188253,196305248.22188223,15258683.82621131 
 01/15  19:00:00,207256403.62243776,207256403.62243743,21271062.05071074 
 01/15  20:00:00,196191480.09050585,196191480.09050573,23538618.792814219 
 01/15  21:00:00,189906495.31895075,189906495.31895057,33216512.209439435 
 01/15  22:00:00,162003100.60897849,162003100.6089782,44842903.54637125 
 01/15  23:00:00,138133308.7833381,138133308.783338,51978864.72203283 
 01/15  24:00:00,90948601.07714185,90948601.07714191,43061685.42874475 
 01/16  01:00:00,69837117.17629525,69837117.17629518,43315731.85976876 
 01/16  02:00:00,48719237.70331844,48719237.70331836,53327244.42509054 
 01/16  03:00:00,53719629.2305718,53719629.23057186,52119034.29844592 
 01/16  04:00:00,59310198.433536108,59310198.43353613,55586742.8027193 
 01/16  05:00:00,56721698.47143945,56721698.471439499,60920229.661993619 
 01/16  06:00:00,93915550.71133419,93915550.7113342,67670304.96506608 
 01/16  07:00:00,182962063.9128657,182962063.91286535,75684917.39318352 
 01/16  08:00:00,185833779.2976701,185833779.29766984,71953200.65738109 
 01/16  09:00:00,175060209.03226067,175060209.03226025,61718375.14407916 
 01/16  10:00:00,157055276.5224384,157055276.52243833,49351827.63823944 
 01/16  11:00:00,145763338.9191721,145763338.91917203,42061550.42684167 
 01/16  12:00:00,124119089.10817886,124119089.10817866,34654321.37394308 
 01/16  13:00:00,120481225.22978416,120481225.22978406,26018150.99549046 
 01/16  14:00:00,115158764.04772668,115158764.0477266,23192228.480371998 
 01/16  15:00:00,111850317.50996405,111850317.5099639,18197558.161753358 
 01/16  16:00:00,115708540.26980737,115708540.26980724,19907689.303572537 
 01/16  17:00:00,146133090.10344393,146133090.1034439,16487474.044229776 
 01/16  18:00:00,178382826.01311169,178382826.01311133,11633731.261276469 
 01/16  19:00:00,211628955.0727507,211628955.07275046,15510181.626422916 
